 ,Area,Mean,Min,Max,X,Y
1,0,197,197,197,1498.833,761.833
2,0,166,166,166,2146.833,725.500
3,0,218,218,218,1670.500,1166.500
4,0,114,114,114,2178.167,1184.167
5,0,129,129,129,2159.500,1200.500
6,0,126,126,126,2051.500,1606.500
7,0,131,131,131,2029.500,1725.500
8,0,181,181,181,1987.500,1749.500
9,0,138,138,138,1457.500,1456.500
10,0,249,249,249,2061.500,1213.500
11,0,121,121,121,2143.500,1426.500
12,0,213,213,213,2014.500,1603.500
13,0,177,177,177,2136.500,1429.500
14,0,235,235,235,1850.500,1349.500
