 ,Area,Mean,Min,Max,X,Y
1,0,172,172,172,1061.500,597.500
2,0,173,173,173,1817.500,471.500
3,0,185,185,185,1244.500,1049.500
4,0,136,136,136,1885.500,1099.500
5,0,151,151,151,1801.500,1145.500
6,0,180,180,180,1777.500,1625.500
7,0,166,166,166,1791.500,1765.500
8,0,190,190,190,1697.500,1857.500
9,0,126,126,126,1011.500,1385.500
10,0,185,185,185,1733.500,1131.500
11,0,240,240,240,1817.500,1399.500
12,0,220,220,220,1701.500,1621.500
13,0,219,219,219,1873.500,1385.500
14,0,226,226,226,1539.500,1369.500
