 ,Area,Mean,Min,Max,X,Y
1,0,192,192,192,1276.000,740.000
2,0,129,129,129,2111.500,791.500
3,0,233,233,233,1547.500,1247.500
4,0,132,132,132,2107.500,1347.500
5,0,175,175,175,2007.500,1391.500
6,0,105,105,105,1875.500,1799.500
7,0,116,116,116,1875.500,1931.500
8,0,99,99,99,1807.500,1983.500
9,0,136,136,136,1139.500,1507.500
10,0,212,212,212,1931.500,1331.500
11,0,151,151,151,1967.500,1627.500
12,0,188,188,188,1779.500,1791.500
13,0,216,216,216,1951.500,1555.500
14,0,221,221,221,1615.500,1467.500
