 ,Area,Mean,Min,Max,X,Y
1,0,186,186,186,2568.000,1176.000
2,0,115,115,115,3545.500,995.500
3,0,162,162,162,2825.500,1883.500
4,0,158,158,158,3743.500,1691.500
5,0,131,131,131,3671.500,1793.500
6,0,155,155,155,3665.500,2297.500
7,0,186,186,186,3749.500,2459.500
8,0,152,152,152,3683.500,2555.500
9,0,76,76,76,2567.500,2375.500
10,0,183,183,183,3575.500,1799.500
11,0,190,190,190,3761.500,2105.500
12,0,213,213,213,3539.500,2351.500
13,0,241,241,241,3665.500,2063.500
14,0,216,216,216,3305.500,2111.500
