 ,Area,Mean,Min,Max,X,Y
1,0,193,193,193,1762.500,1290.500
2,0,194,194,194,2543.500,1140.500
3,0,179,179,179,1985.500,1673.500
4,0,113,113,113,2607.500,1716.167
5,0,153,153,153,2563.500,1780.167
6,0,162,162,162,2551.500,2131.167
7,0,113,113,113,2516.833,2281.833
8,0,169,169,169,2435.500,2331.167
9,0,124,124,124,1730.500,2024.500
10,0,200,200,200,2494.500,1729.500
11,0,223,223,223,2584.500,1959.500
12,0,161,161,161,2496.500,2177.500
13,0,216,216,216,2568.500,1967.500
14,0,173,173,173,2194.500,1903.500
