 ,Area,Mean,Min,Max,X,Y
1,0,185,185,185,1116.000,894.000
2,0,66,66,66,1790.500,536.500
3,0,203,203,203,1394.500,1301.500
4,0,53,53,53,1991.500,1193.500
5,0,66,66,66,1952.500,1283.500
6,0,71,71,71,1910.500,1718.500
7,0,68,68,68,1946.500,1910.500
8,0,67,67,67,1922.500,1946.500
9,0,95,95,95,1133.500,1718.500
10,0,113,113,113,1874.500,1217.500
11,0,73,73,73,2003.500,1529.500
12,0,155,155,155,1829.500,1763.500
13,0,184,184,184,1958.500,1478.500
14,0,143,143,143,1601.500,1520.500
15,0,185,185,185,1116.000,894.000
16,0,66,66,66,1790.500,536.500
17,0,203,203,203,1394.500,1301.500
18,0,53,53,53,1991.500,1193.500
19,0,66,66,66,1952.500,1283.500
20,0,71,71,71,1910.500,1718.500
21,0,68,68,68,1946.500,1910.500
22,0,67,67,67,1922.500,1946.500
23,0,95,95,95,1133.500,1718.500
24,0,113,113,113,1874.500,1217.500
25,0,73,73,73,2003.500,1529.500
26,0,155,155,155,1829.500,1763.500
27,0,184,184,184,1958.500,1478.500
28,0,143,143,143,1601.500,1520.500
29,0,185,185,185,1116.000,894.000
30,0,66,66,66,1790.500,536.500
31,0,203,203,203,1394.500,1301.500
32,0,53,53,53,1991.500,1193.500
33,0,66,66,66,1952.500,1283.500
34,0,71,71,71,1910.500,1718.500
35,0,68,68,68,1946.500,1910.500
36,0,67,67,67,1922.500,1946.500
37,0,95,95,95,1133.500,1718.500
38,0,113,113,113,1874.500,1217.500
39,0,73,73,73,2003.500,1529.500
40,0,155,155,155,1829.500,1763.500
41,0,184,184,184,1958.500,1478.500
42,0,143,143,143,1601.500,1520.500
43,0,185,185,185,1116.000,894.000
44,0,66,66,66,1790.500,536.500
45,0,203,203,203,1394.500,1301.500
46,0,53,53,53,1991.500,1193.500
47,0,66,66,66,1952.500,1283.500
48,0,71,71,71,1910.500,1718.500
49,0,68,68,68,1946.500,1910.500
50,0,67,67,67,1922.500,1946.500
51,0,95,95,95,1133.500,1718.500
52,0,113,113,113,1874.500,1217.500
53,0,73,73,73,2003.500,1529.500
54,0,155,155,155,1829.500,1763.500
55,0,184,184,184,1958.500,1478.500
56,0,143,143,143,1601.500,1520.500
