 ,Area,Mean,Min,Max,X,Y
1,0,161,161,161,1432.000,878.000
2,0,110,110,110,2203.840,649.823
3,0,183,183,183,1652.051,1350.820
4,0,100,100,100,2296.743,1271.993
5,0,141,141,141,2181.318,1339.559
6,0,119,119,119,2212.286,1849.119
7,0,121,121,121,2226.362,2068.708
8,0,109,109,109,2195.395,2099.676
9,0,86,86,86,1407.125,1747.770
10,0,183,183,183,2125.013,1336.743
11,0,133,133,133,2305.189,1601.377
12,0,182,182,182,2155.981,1846.303
13,0,218,218,218,2268.591,1559.148
14,0,156,156,156,1970.175,1584.485
