 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1292.000,616.000
2,0,143,143,143,2051.500,511.500
3,0,227,227,227,1519.500,1071.500
4,0,139,139,139,2115.500,1059.500
5,0,203,203,203,2051.500,1199.500
6,0,160,160,160,1991.500,1575.500
7,0,133,133,133,1979.500,1791.500
8,0,114,114,114,1919.500,1831.500
9,0,129,129,129,1207.500,1411.500
10,0,202,202,202,1979.500,1127.500
11,0,148,148,148,2095.500,1399.500
12,0,194,194,194,1891.500,1607.500
13,0,237,237,237,2039.500,1371.500
14,0,208,208,208,1711.500,1339.500
