 ,Area,Mean,Min,Max,X,Y
1,0,204,204,204,1678.000,1246.000
2,0,201,201,201,2474.833,1155.500
3,0,194,194,194,1949.500,1701.500
4,0,147,147,147,2517.500,1723.500
5,0,168,168,168,2453.500,1757.500
6,0,162,162,162,2471.500,2185.500
7,0,127,127,127,2481.500,2287.500
8,0,125,125,125,2405.500,2367.500
9,0,120,120,120,1721.500,1965.500
10,0,231,231,231,2314.500,1714.500
11,0,193,193,193,2529.500,1972.500
12,0,219,219,219,2353.500,2233.167
13,0,228,228,228,2522.833,1981.833
14,0,153,153,153,2168.500,1900.500
