 ,Area,Mean,Min,Max,X,Y
1,0,179,179,179,1208.500,725.500
2,0,179,179,179,2020.500,621.500
3,0,214,214,214,1458.500,1262.500
4,0,146,146,146,2070.500,1274.500
5,0,164,164,164,2022.500,1344.500
6,0,174,174,174,2024.500,1833.500
7,0,168,168,168,2052.500,2009.500
8,0,168,168,168,1972.500,2105.500
9,0,104,104,104,1179.500,1679.500
10,0,212,212,212,1954.500,1389.500
11,0,201,201,201,2082.500,1613.500
12,0,217,217,217,1954.500,1875.500
13,0,220,220,220,2068.500,1619.500
14,0,194,194,194,1745.500,1581.500
