 ,Area,Mean,Min,Max,X,Y
1,0,188,188,188,1792.000,1148.000
2,0,181,181,181,2642.500,1139.500
3,0,222,222,222,2012.500,1739.500
4,0,124,124,124,2632.500,1789.500
5,0,159,159,159,2592.500,1845.500
6,0,154,154,154,2652.500,2378.500
7,0,163,163,163,2646.500,2548.500
8,0,152,152,152,2562.500,2618.500
9,0,147,147,147,1863.500,2078.500
10,0,186,186,186,2553.500,1838.500
11,0,255,255,255,2679.500,2123.500
12,0,210,210,210,2583.500,2384.500
13,0,199,199,199,2718.500,2111.500
14,0,192,192,192,2412.500,2101.500
