 ,Area,Mean,Min,Max,X,Y
1,0,143,143,143,1399.000,962.000
2,0,102,102,102,2161.611,787.770
3,0,194,194,194,1607.007,1359.265
4,0,142,142,142,2206.655,1328.298
5,0,117,117,117,2181.318,1429.647
6,0,110,110,110,2096.861,1922.315
7,0,136,136,136,2102.491,2065.893
8,0,119,119,119,2063.078,2102.491
9,0,101,101,101,1362.081,1719.617
10,0,201,201,201,2091.230,1364.896
11,0,29,29,29,2231.993,1697.095
12,0,173,173,173,2026.479,1927.946
13,0,221,221,221,2189.764,1643.606
14,0,220,220,220,1961.729,1629.529
