 ,Area,Mean,Min,Max,X,Y
1,0,202,202,202,1399.000,1170.000
2,0,121,121,121,2290.922,1095.857
3,0,196,196,196,1617.596,1705.728
4,0,95,95,95,2329.700,1723.354
5,0,178,178,178,2280.346,1783.284
6,0,167,167,167,2216.891,2195.740
7,0,150,150,150,2245.094,2382.579
8,0,113,113,113,2195.740,2435.458
9,0,102,102,102,1388.454,2082.931
10,0,218,218,218,2164.012,1719.829
11,0,121,121,121,2343.801,2037.103
12,0,226,226,226,2132.285,2238.043
13,0,252,252,252,2273.295,1956.022
14,0,196,196,196,1952.496,1966.598
