 ,Area,Mean,Min,Max,X,Y
1,0,177,177,177,1216.167,604.167
2,0,165,165,165,1979.833,459.500
3,0,211,211,211,1436.167,1069.833
4,0,160,160,160,2057.167,1082.500
5,0,183,183,183,2004.500,1131.167
6,0,172,172,172,2084.500,1657.500
7,0,162,162,162,2108.500,1773.500
8,0,154,154,154,2051.167,1839.500
9,0,160,160,160,1359.500,1542.500
10,0,224,224,224,1896.500,1082.500
11,0,198,198,198,2103.833,1344.833
12,0,201,201,201,2040.500,1595.167
13,0,208,208,208,2085.833,1349.833
14,0,175,175,175,1839.167,1363.500
